airbnb_id,city,name,latitude,longitude,price,rating_overall,reviews_count,rating_stars,rating_accuracy,rating_communication,rating_cleanliness,rating_location,rating_checkin,rating_value,response_rate,response_time,acceptance_rate,room_type,bedrooms,beds,bathrooms,person_capacity,host_name,host_since,is_superhost,host_verified,url,data_source,last_review_date,availability_30,availability_60,availability_90,minimum_nights,maximum_nights
avignon_000704,Avignon,Spacieux chambre à Avignon,44.037096,4.844401,151,4.42,203,4.4,4.5,4.64,4.22,4.43,4.5,4.33,91,moins de 12 heures,83,Chambre privée,1,2,1.7,10,Host_93648,2012,False,True,https://www.airbnb.fr/rooms/avignon_000704,detailed_ratings,2023-05-14,5,14,73,7,317
avignon_000705,Avignon,Chambre confortable proche quartier historique Avignon,43.950803,4.760791,82,4.58,206,4.6,4.55,4.71,4.5,4.89,4.66,4.58,89,moins de 12 heures,82,Chambre privée,1,2,1.3,7,Host_58422,2017,True,True,https://www.airbnb.fr/rooms/avignon_000705,detailed_ratings,2022-09-12,7,21,69,2,115
avignon_000706,Avignon,Superbe studio à Avignon,43.894557,4.71976,149,4.51,225,4.5,4.49,4.69,4.65,4.72,4.76,4.24,94,moins de 12 heures,91,Logement entier,1,2,2.1,4,Host_38329,2023,False,True,https://www.airbnb.fr/rooms/avignon_000706,detailed_ratings,2023-12-01,1,27,72,6,119
avignon_000707,Avignon,Moderne maison proche monuments,43.935027,4.845035,146,4.4,84,4.4,4.53,4.62,4.34,4.73,4.58,4.12,95,moins de 12 heures,91,Logement entier,2,6,1.4,10,Host_79526,2017,False,True,https://www.airbnb.fr/rooms/avignon_000707,detailed_ratings,2023-03-16,21,42,24,5,156
avignon_000708,Avignon,Hébergement chez l'habitant - Avignon proche gare,43.890701,4.825956,51,4.39,215,4.4,4.39,4.42,4.48,4.7,4.35,4.32,91,moins d une heure,92,Chambre privée,4,2,1.1,4,Host_69296,2013,False,True,https://www.airbnb.fr/rooms/avignon_000708,detailed_ratings,2022-10-06,19,54,40,1,291
avignon_000709,Avignon,Hébergement chez l'habitant - Avignon quartier historique,43.983149,4.874193,82,4.74,104,4.7,4.76,4.79,4.87,4.78,4.65,4.77,98,moins d une heure,91,Chambre privée,1,4,1.7,5,Host_48303,2015,True,True,https://www.airbnb.fr/rooms/avignon_000709,detailed_ratings,2024-11-25,2,53,24,5,190
avignon_000710,Avignon,Spacieux pied-à-terre proche gare,43.897008,4.706347,60,4.63,135,4.6,4.8,4.61,4.71,4.77,4.89,4.4,90,quelques heures,86,Logement entier,3,1,1.4,5,Host_34303,2022,False,True,https://www.airbnb.fr/rooms/avignon_000710,detailed_ratings,2024-06-24,19,42,52,7,91
avignon_000711,Avignon,Chambre confortable proche proche monuments Avignon,43.864894,4.823372,37,4.45,73,4.4,4.41,4.54,4.35,4.53,4.35,4.44,99,moins d une heure,98,Chambre privée,2,6,2.2,3,Host_65815,2021,True,False,https://www.airbnb.fr/rooms/avignon_000711,detailed_ratings,2023-12-10,26,33,22,4,364
avignon_000712,Avignon,Hébergement entier - Avignon zone calme,43.884678,4.838632,84,4.69,25,4.7,4.71,4.98,4.56,5.0,4.75,4.76,92,moins d une heure,91,Logement entier,5,3,2.6,2,Host_23284,2021,False,True,https://www.airbnb.fr/rooms/avignon_000712,detailed_ratings,2024-08-15,1,31,66,5,103
avignon_000713,Avignon,Chambre confortable proche quartier animé Avignon,43.919899,4.853729,32,4.6,42,4.6,4.51,4.61,4.56,4.79,4.67,4.46,91,moins de 12 heures,92,Chambre privée,4,5,2.0,10,Host_93672,2020,True,True,https://www.airbnb.fr/rooms/avignon_000713,detailed_ratings,2022-05-25,27,53,50,2,211
avignon_000714,Avignon,Hébergement entier - Avignon proche gare,43.948897,4.75505,33,4.65,80,4.6,4.82,4.94,4.54,4.9,4.81,4.5,99,quelques heures,89,Logement entier,5,6,3.0,9,Host_95549,2019,False,True,https://www.airbnb.fr/rooms/avignon_000714,detailed_ratings,2022-08-25,19,5,45,6,80
avignon_000715,Avignon,Charmant duplex à Avignon,43.893708,4.718915,40,4.69,285,4.7,4.72,4.6,4.79,5.0,4.74,4.34,96,moins de 12 heures,100,Logement entier,1,6,2.1,7,Host_50762,2020,True,False,https://www.airbnb.fr/rooms/avignon_000715,detailed_ratings,2022-10-04,18,51,79,3,241
avignon_000716,Avignon,Authentique maison à Avignon,43.969769,4.791055,115,4.72,212,4.7,4.71,4.75,4.75,4.73,4.73,4.56,100,moins d une heure,97,Logement entier,3,1,2.9,9,Host_37265,2019,False,True,https://www.airbnb.fr/rooms/avignon_000716,detailed_ratings,2022-12-04,18,9,49,1,346
avignon_000717,Avignon,Charmant chambre à Avignon,43.978497,4.80693,45,4.41,91,4.4,4.57,4.35,4.35,4.61,4.34,4.18,92,moins d une heure,94,Chambre privée,5,2,2.9,2,Host_2123,2021,False,True,https://www.airbnb.fr/rooms/avignon_000717,detailed_ratings,2024-11-18,12,4,81,5,283
avignon_000718,Avignon,Hébergement chez l'habitant - Avignon proche gare,43.948073,4.808138,135,4.38,39,4.4,4.55,4.59,4.51,4.5,4.56,4.45,97,moins d une heure,80,Chambre privée,4,6,1.9,3,Host_74878,2022,False,False,https://www.airbnb.fr/rooms/avignon_000718,detailed_ratings,2022-02-08,11,58,88,3,261
avignon_000719,Avignon,Hébergement entier - Avignon proche monuments,43.98045,4.736565,131,4.43,56,4.4,4.43,4.39,4.6,4.75,4.53,4.06,92,moins d une heure,90,Logement entier,3,2,1.6,5,Host_21841,2018,False,True,https://www.airbnb.fr/rooms/avignon_000719,detailed_ratings,2023-11-14,14,53,1,4,175
avignon_000720,Avignon,Magnifique appartement à Avignon,43.925209,4.845061,38,4.56,168,4.6,4.58,4.49,4.41,4.83,4.7,4.27,91,moins d une heure,91,Logement entier,4,3,2.1,8,Host_7017,2012,False,False,https://www.airbnb.fr/rooms/avignon_000720,detailed_ratings,2023-01-04,7,31,3,3,287
avignon_000721,Avignon,Superbe appartement à Avignon,43.918488,4.827705,51,4.63,109,4.6,4.59,4.85,4.36,4.66,4.89,4.26,100,moins d une heure,88,Logement entier,3,1,1.2,8,Host_8853,2017,False,True,https://www.airbnb.fr/rooms/avignon_000721,detailed_ratings,2024-10-08,27,26,30,1,32
avignon_000722,Avignon,Hébergement chez l'habitant - Avignon proche gare,43.96209,4.775828,42,4.5,246,4.5,4.43,4.49,4.39,4.66,4.69,4.57,92,moins de 12 heures,95,Chambre privée,3,6,1.6,10,Host_31367,2014,False,True,https://www.airbnb.fr/rooms/avignon_000722,detailed_ratings,2023-07-02,13,11,14,5,93
avignon_000723,Avignon,Chambre confortable proche centre-ville Avignon,44.029731,4.826037,131,4.63,151,4.6,4.67,4.65,4.34,5.0,4.71,4.37,85,quelques heures,100,Chambre privée,5,1,1.8,7,Host_44836,2017,True,True,https://www.airbnb.fr/rooms/avignon_000723,detailed_ratings,2022-04-19,27,59,10,4,223
avignon_000724,Avignon,Hébergement chez l'habitant - Avignon quartier historique,44.005254,4.853081,92,4.54,63,4.5,4.54,4.51,4.44,4.59,4.74,4.25,97,moins d une heure,91,Chambre privée,4,5,2.6,8,Host_81816,2015,False,True,https://www.airbnb.fr/rooms/avignon_000724,detailed_ratings,2022-09-06,1,27,0,2,99
avignon_000725,Avignon,Charmant pied-à-terre proche gare,43.91654,4.710254,79,4.64,154,4.6,4.68,4.65,4.68,4.92,4.8,4.25,99,quelques heures,83,Logement entier,5,1,1.4,7,Host_50349,2021,False,True,https://www.airbnb.fr/rooms/avignon_000725,detailed_ratings,2022-09-26,2,30,61,1,286
avignon_000726,Avignon,Hébergement chez l'habitant - Avignon quartier historique,44.031808,4.846641,156,4.54,30,4.5,4.7,4.51,4.54,4.55,4.48,4.39,89,quelques heures,80,Chambre privée,4,5,1.4,9,Host_37229,2018,False,True,https://www.airbnb.fr/rooms/avignon_000726,detailed_ratings,2024-08-03,4,39,77,5,295
avignon_000727,Avignon,Hébergement chez l'habitant - Avignon quartier animé,43.956783,4.757463,98,4.51,142,4.5,4.46,4.51,4.67,4.81,4.54,4.32,98,moins d une heure,92,Chambre privée,1,6,2.8,3,Host_24952,2016,False,True,https://www.airbnb.fr/rooms/avignon_000727,detailed_ratings,2024-11-28,23,24,77,1,302
avignon_000728,Avignon,Maison entier au cœur de Avignon,43.953098,4.708619,147,4.46,288,4.5,4.45,4.56,4.3,4.64,4.66,4.48,99,moins d une heure,83,Logement entier,3,4,1.0,6,Host_19945,2020,True,True,https://www.airbnb.fr/rooms/avignon_000728,detailed_ratings,2022-05-20,9,10,70,2,352
avignon_000729,Avignon,Magnifique pied-à-terre proche monuments,43.971094,4.9017,107,4.38,119,4.4,4.56,4.47,4.13,4.49,4.45,4.0,88,moins d une heure,85,Logement entier,5,6,1.9,5,Host_12305,2018,True,False,https://www.airbnb.fr/rooms/avignon_000729,detailed_ratings,2022-08-11,25,38,73,1,44
avignon_000730,Avignon,Chambre confortable proche proche gare Avignon,43.966711,4.870356,57,4.35,241,4.4,4.34,4.42,4.1,4.69,4.3,4.14,90,quelques heures,100,Chambre privée,2,2,2.5,4,Host_93762,2019,False,True,https://www.airbnb.fr/rooms/avignon_000730,detailed_ratings,2022-06-20,29,38,31,3,79
avignon_000731,Avignon,Superbe chambre à Avignon,43.863797,4.872738,48,4.58,94,4.6,4.63,4.77,4.42,4.58,4.49,4.26,86,quelques heures,96,Chambre partagée,1,1,2.6,8,Host_40117,2022,True,True,https://www.airbnb.fr/rooms/avignon_000731,detailed_ratings,2023-04-03,22,3,21,6,55
avignon_000732,Avignon,Pied-à-terre entier au cœur de Avignon,43.969762,4.76864,109,4.47,191,4.5,4.61,4.53,4.39,4.47,4.52,4.24,98,moins d une heure,85,Logement entier,1,3,1.9,6,Host_26301,2017,False,True,https://www.airbnb.fr/rooms/avignon_000732,detailed_ratings,2023-07-08,30,44,53,3,94
avignon_000733,Avignon,Hébergement chez l'habitant - Avignon quartier animé,43.991175,4.891635,51,4.39,216,4.4,4.49,4.57,4.49,4.63,4.29,4.12,96,moins de 12 heures,99,Chambre privée,2,4,2.1,6,Host_74391,2019,False,True,https://www.airbnb.fr/rooms/avignon_000733,detailed_ratings,2023-06-13,17,18,67,7,47
avignon_000734,Avignon,Hébergement chez l'habitant - Avignon centre-ville,43.899727,4.896637,158,4.38,60,4.4,4.49,4.56,4.28,4.69,4.45,4.19,96,moins de 12 heures,83,Chambre privée,5,1,2.4,4,Host_12787,2016,False,True,https://www.airbnb.fr/rooms/avignon_000734,detailed_ratings,2024-12-13,9,59,16,6,123
avignon_000735,Avignon,Hébergement chez l'habitant - Avignon proche gare,43.858113,4.848923,118,4.75,179,4.7,4.81,4.77,4.57,4.93,4.73,4.37,98,moins d une heure,82,Chambre privée,5,2,1.5,10,Host_21293,2015,False,True,https://www.airbnb.fr/rooms/avignon_000735,detailed_ratings,2023-11-18,21,52,15,4,36
avignon_000736,Avignon,Typique loft à Avignon,43.996329,4.778961,40,4.46,162,4.5,4.64,4.64,4.47,4.57,4.57,4.15,91,moins de 12 heures,90,Logement entier,5,4,2.7,7,Host_67762,2012,False,True,https://www.airbnb.fr/rooms/avignon_000736,detailed_ratings,2022-07-04,8,7,51,1,329
avignon_000737,Avignon,Authentique appartement à Avignon,43.914981,4.862573,92,4.41,129,4.4,4.42,4.41,4.54,4.44,4.32,4.26,97,moins d une heure,90,Logement entier,1,3,1.7,9,Host_82024,2015,False,False,https://www.airbnb.fr/rooms/avignon_000737,detailed_ratings,2022-04-15,26,53,82,5,43
avignon_000738,Avignon,Loft entier au cœur de Avignon,43.887094,4.852148,44,4.65,167,4.7,4.69,4.61,4.68,4.73,4.81,4.75,91,moins d une heure,84,Logement entier,3,5,2.3,8,Host_98440,2020,True,True,https://www.airbnb.fr/rooms/avignon_000738,detailed_ratings,2022-11-04,24,36,16,1,162
avignon_000739,Avignon,Chambre confortable proche proche monuments Avignon,43.935619,4.841729,120,4.6,217,4.6,4.51,4.77,4.46,4.81,4.62,4.26,97,moins de 12 heures,89,Chambre privée,5,5,1.6,6,Host_61540,2017,False,True,https://www.airbnb.fr/rooms/avignon_000739,detailed_ratings,2024-07-08,0,38,44,2,356
avignon_000740,Avignon,Magnifique appartement à Avignon,44.008611,4.865075,109,4.6,246,4.6,4.67,4.89,4.44,4.84,4.68,4.69,95,moins de 12 heures,83,Logement entier,4,5,2.6,10,Host_37354,2019,False,True,https://www.airbnb.fr/rooms/avignon_000740,detailed_ratings,2023-02-05,7,48,8,1,133
avignon_000741,Avignon,Cosy chambre à Avignon,44.031051,4.742553,137,4.61,22,4.6,4.56,4.86,4.44,4.83,4.58,4.45,94,moins de 12 heures,94,Chambre privée,3,4,2.1,6,Host_85114,2017,False,True,https://www.airbnb.fr/rooms/avignon_000741,detailed_ratings,2023-06-03,18,10,83,5,211
avignon_000742,Avignon,Magnifique appartement quartier historique,43.932109,4.843593,71,4.71,181,4.7,4.7,4.62,4.64,4.71,4.83,4.59,90,moins de 12 heures,91,Logement entier,5,2,1.0,9,Host_88954,2020,False,True,https://www.airbnb.fr/rooms/avignon_000742,detailed_ratings,2023-12-04,26,43,54,6,333
avignon_000743,Avignon,Authentique chambre à Avignon,43.939313,4.705953,128,4.63,34,4.6,4.71,4.64,4.76,4.74,4.66,4.72,95,moins de 12 heures,93,Chambre privée,3,5,1.4,5,Host_12745,2016,False,True,https://www.airbnb.fr/rooms/avignon_000743,detailed_ratings,2022-07-15,17,3,17,2,227
avignon_000744,Avignon,Moderne studio proche gare,44.041691,4.792747,104,4.36,32,4.4,4.48,4.64,4.27,4.68,4.51,4.39,89,quelques heures,91,Logement entier,3,1,2.5,3,Host_78232,2013,False,True,https://www.airbnb.fr/rooms/avignon_000744,detailed_ratings,2024-10-13,11,29,31,1,186
avignon_000745,Avignon,Superbe studio quartier animé,43.893568,4.872087,86,4.56,261,4.6,4.73,4.61,4.72,4.61,4.72,4.62,96,quelques heures,95,Logement entier,1,3,2.2,8,Host_71452,2019,False,True,https://www.airbnb.fr/rooms/avignon_000745,detailed_ratings,2024-09-07,21,37,75,3,38
avignon_000746,Avignon,Duplex entier au cœur de Avignon,43.974677,4.724791,120,4.43,167,4.4,4.43,4.39,4.51,4.65,4.55,4.22,93,quelques heures,93,Logement entier,1,3,1.3,2,Host_69906,2017,False,False,https://www.airbnb.fr/rooms/avignon_000746,detailed_ratings,2024-05-24,12,26,10,1,233
avignon_000747,Avignon,Hébergement chez l'habitant - Avignon quartier historique,43.980026,4.725347,126,4.57,187,4.6,4.71,4.73,4.51,4.85,4.85,4.49,89,moins de 12 heures,93,Chambre privée,4,2,1.3,8,Host_97037,2017,False,True,https://www.airbnb.fr/rooms/avignon_000747,detailed_ratings,2022-06-12,0,17,76,2,127
avignon_000748,Avignon,Hébergement entier - Avignon zone calme,43.930295,4.770503,41,4.64,210,4.6,4.59,4.86,4.53,4.8,4.89,4.53,87,moins d une heure,100,Logement entier,4,1,2.6,8,Host_89578,2013,False,True,https://www.airbnb.fr/rooms/avignon_000748,detailed_ratings,2024-03-05,17,9,43,4,320
avignon_000749,Avignon,Hébergement entier - Avignon proche gare,43.896095,4.83478,121,4.39,213,4.4,4.44,4.53,4.22,4.42,4.52,4.42,96,moins de 12 heures,82,Logement entier,4,2,3.0,6,Host_21503,2016,True,True,https://www.airbnb.fr/rooms/avignon_000749,detailed_ratings,2022-07-14,20,22,88,5,237
avignon_000750,Avignon,Magnifique appartement à Avignon,43.913424,4.726773,118,4.36,144,4.4,4.49,4.56,4.42,4.61,4.35,4.27,87,moins de 12 heures,99,Logement entier,4,1,2.5,3,Host_74692,2019,False,True,https://www.airbnb.fr/rooms/avignon_000750,detailed_ratings,2023-09-22,21,3,50,1,296
avignon_000751,Avignon,Authentique appartement proche monuments,43.96296,4.768752,119,4.36,51,4.4,4.26,4.5,4.15,4.47,4.48,4.28,95,moins de 12 heures,98,Logement entier,3,3,2.6,5,Host_77588,2018,False,True,https://www.airbnb.fr/rooms/avignon_000751,detailed_ratings,2023-11-11,21,1,54,1,331
avignon_000752,Avignon,Superbe maison proche gare,43.930053,4.846463,56,4.54,293,4.5,4.64,4.81,4.27,4.54,4.47,4.55,95,moins d une heure,81,Logement entier,2,4,2.0,5,Host_16519,2021,True,False,https://www.airbnb.fr/rooms/avignon_000752,detailed_ratings,2022-12-04,29,58,35,5,332
avignon_000753,Avignon,Chambre confortable proche proche commerces Avignon,43.975628,4.842231,107,4.42,234,4.4,4.57,4.67,4.36,4.77,4.67,4.28,100,quelques heures,99,Chambre privée,1,6,1.8,5,Host_46554,2015,False,True,https://www.airbnb.fr/rooms/avignon_000753,detailed_ratings,2022-05-25,20,40,83,6,336
avignon_000754,Avignon,Appartement entier au cœur de Avignon,44.026832,4.835122,80,4.39,298,4.4,4.53,4.51,4.47,4.39,4.45,3.99,95,moins d une heure,86,Logement entier,2,1,2.7,8,Host_42410,2020,True,True,https://www.airbnb.fr/rooms/avignon_000754,detailed_ratings,2023-04-14,21,21,33,1,251
avignon_000755,Avignon,Authentique chambre à Avignon,43.980522,4.887045,110,4.56,101,4.6,4.56,4.61,4.38,4.95,4.56,4.22,95,quelques heures,97,Chambre privée,4,4,2.2,3,Host_60356,2013,True,True,https://www.airbnb.fr/rooms/avignon_000755,detailed_ratings,2022-06-28,10,23,20,4,325
avignon_000756,Avignon,Chambre confortable proche proche monuments Avignon,43.877333,4.84616,72,4.48,275,4.5,4.63,4.41,4.49,4.78,4.65,4.44,91,moins d une heure,95,Chambre partagée,1,6,1.8,10,Host_86525,2017,False,True,https://www.airbnb.fr/rooms/avignon_000756,detailed_ratings,2023-03-21,13,28,35,1,38
avignon_000757,Avignon,Hébergement entier - Avignon proche commerces,43.994059,4.754583,85,4.65,49,4.6,4.7,4.91,4.59,4.76,4.77,4.5,86,moins d une heure,91,Logement entier,2,3,2.4,4,Host_35229,2014,True,True,https://www.airbnb.fr/rooms/avignon_000757,detailed_ratings,2023-10-02,22,58,85,7,310
avignon_000758,Avignon,Chambre confortable proche centre-ville Avignon,43.983215,4.882222,156,4.63,203,4.6,4.53,4.58,4.65,4.79,4.67,4.27,87,quelques heures,88,Chambre privée,4,5,2.4,2,Host_16201,2017,False,True,https://www.airbnb.fr/rooms/avignon_000758,detailed_ratings,2023-10-12,23,55,87,5,39
avignon_000759,Avignon,Hébergement entier - Avignon proche commerces,44.020742,4.901543,123,4.67,157,4.7,4.66,4.94,4.55,4.96,4.67,4.35,86,moins de 12 heures,91,Logement entier,2,1,2.8,10,Host_15536,2014,False,True,https://www.airbnb.fr/rooms/avignon_000759,detailed_ratings,2024-09-11,27,54,88,4,334
avignon_000760,Avignon,Authentique appartement centre-ville,43.968273,4.748749,131,4.38,140,4.4,4.43,4.43,4.29,4.61,4.35,4.15,85,moins de 12 heures,94,Logement entier,3,1,1.6,2,Host_98963,2019,True,True,https://www.airbnb.fr/rooms/avignon_000760,detailed_ratings,2024-08-05,5,5,13,4,127
avignon_000761,Avignon,Hébergement chez l'habitant - Avignon proche gare,43.995156,4.83847,115,4.51,6,4.5,4.51,4.81,4.69,4.61,4.71,4.45,85,quelques heures,81,Chambre privée,5,5,1.1,7,Host_65824,2021,False,True,https://www.airbnb.fr/rooms/avignon_000761,detailed_ratings,2024-05-14,17,24,36,5,135
avignon_000762,Avignon,Spacieux studio à Avignon,43.865539,4.813847,41,4.52,113,4.5,4.52,4.46,4.72,4.66,4.82,4.36,91,moins d une heure,86,Logement entier,1,4,1.6,5,Host_9881,2012,False,False,https://www.airbnb.fr/rooms/avignon_000762,detailed_ratings,2024-02-20,14,58,32,1,349
avignon_000763,Avignon,Chambre confortable proche centre-ville Avignon,44.005414,4.786836,44,4.36,205,4.4,4.48,4.44,4.14,4.42,4.61,4.37,91,moins d une heure,97,Chambre privée,5,3,1.0,8,Host_52468,2012,False,True,https://www.airbnb.fr/rooms/avignon_000763,detailed_ratings,2024-09-20,8,41,34,7,30
avignon_000764,Avignon,Hébergement chez l'habitant - Avignon proche monuments,44.014208,4.789788,116,4.62,63,4.6,4.62,4.71,4.72,4.8,4.79,4.36,99,moins d une heure,94,Chambre partagée,4,4,1.5,7,Host_83835,2016,True,True,https://www.airbnb.fr/rooms/avignon_000764,detailed_ratings,2024-09-06,28,48,60,2,267
avignon_000765,Avignon,Hébergement chez l'habitant - Avignon centre-ville,44.04782,4.785928,51,4.42,265,4.4,4.54,4.56,4.44,4.79,4.62,4.21,98,quelques heures,96,Chambre privée,1,2,2.1,2,Host_93489,2013,True,True,https://www.airbnb.fr/rooms/avignon_000765,detailed_ratings,2023-10-15,15,44,77,4,46
avignon_000766,Avignon,Calme studio à Avignon,44.021708,4.874243,83,4.46,186,4.5,4.38,4.61,4.42,4.59,4.65,4.2,99,quelques heures,89,Logement entier,5,5,2.0,7,Host_5602,2023,False,True,https://www.airbnb.fr/rooms/avignon_000766,detailed_ratings,2022-09-09,19,0,33,3,166
avignon_000767,Avignon,Calme loft à Avignon,43.896992,4.720537,153,4.73,156,4.7,4.68,4.74,4.6,4.98,4.76,4.41,85,quelques heures,94,Logement entier,2,3,2.8,3,Host_73421,2015,False,True,https://www.airbnb.fr/rooms/avignon_000767,detailed_ratings,2024-03-26,27,45,50,2,364
avignon_000768,Avignon,Hébergement entier - Avignon centre-ville,43.936051,4.708135,87,4.49,166,4.5,4.4,4.65,4.69,4.58,4.75,4.36,93,moins de 12 heures,91,Logement entier,1,5,2.6,5,Host_94186,2015,False,True,https://www.airbnb.fr/rooms/avignon_000768,detailed_ratings,2022-12-14,8,36,62,1,45
avignon_000769,Avignon,Maison entier au cœur de Avignon,44.032487,4.863312,49,4.37,7,4.4,4.44,4.59,4.44,4.61,4.52,3.99,91,moins de 12 heures,99,Logement entier,2,5,2.7,6,Host_98071,2014,True,True,https://www.airbnb.fr/rooms/avignon_000769,detailed_ratings,2024-04-03,4,9,78,1,128
avignon_000770,Avignon,Lumineux chambre à Avignon,43.923484,4.776248,73,4.49,76,4.5,4.4,4.48,4.41,4.66,4.59,4.56,92,moins d une heure,91,Chambre privée,2,2,1.6,9,Host_75508,2012,False,True,https://www.airbnb.fr/rooms/avignon_000770,detailed_ratings,2023-12-22,13,29,1,5,273
avignon_000771,Avignon,Hébergement chez l'habitant - Avignon quartier historique,44.01522,4.774858,148,4.68,220,4.7,4.87,4.81,4.85,4.92,4.58,4.65,91,moins de 12 heures,91,Chambre privée,3,1,2.3,9,Host_70246,2013,False,True,https://www.airbnb.fr/rooms/avignon_000771,detailed_ratings,2022-04-26,20,58,83,5,285
avignon_000772,Avignon,Charmant chambre à Avignon,43.994988,4.728896,69,4.39,9,4.4,4.4,4.37,4.55,4.64,4.4,4.24,88,quelques heures,84,Chambre privée,3,1,2.1,8,Host_43215,2015,True,True,https://www.airbnb.fr/rooms/avignon_000772,detailed_ratings,2023-11-09,10,59,70,4,216
avignon_000773,Avignon,Hébergement entier - Avignon quartier historique,43.990647,4.706229,158,4.52,112,4.5,4.52,4.68,4.57,4.75,4.8,4.3,90,moins de 12 heures,92,Logement entier,3,4,1.1,6,Host_60113,2021,True,False,https://www.airbnb.fr/rooms/avignon_000773,detailed_ratings,2024-02-20,7,16,60,1,353
avignon_000774,Avignon,Superbe pied-à-terre à Avignon,43.950709,4.78881,74,4.58,200,4.6,4.69,4.84,4.45,4.76,4.74,4.58,91,quelques heures,94,Logement entier,5,6,1.9,10,Host_26672,2021,False,True,https://www.airbnb.fr/rooms/avignon_000774,detailed_ratings,2024-02-05,9,24,9,5,74
avignon_000775,Avignon,Hébergement entier - Avignon zone calme,44.015373,4.876224,72,4.43,194,4.4,4.41,4.64,4.23,4.62,4.58,4.49,95,moins de 12 heures,87,Logement entier,5,6,1.6,3,Host_49009,2017,False,True,https://www.airbnb.fr/rooms/avignon_000775,detailed_ratings,2022-09-14,25,47,84,6,189
avignon_000776,Avignon,Hébergement entier - Avignon quartier animé,43.981122,4.785913,156,4.62,217,4.6,4.6,4.61,4.79,4.86,4.6,4.38,92,quelques heures,97,Logement entier,1,1,1.9,2,Host_88944,2018,False,True,https://www.airbnb.fr/rooms/avignon_000776,detailed_ratings,2023-12-04,1,57,16,2,345
avignon_000777,Avignon,Chambre confortable proche proche monuments Avignon,44.008201,4.743855,95,4.46,33,4.5,4.47,4.72,4.3,4.7,4.4,4.12,94,moins de 12 heures,87,Chambre privée,2,1,2.7,2,Host_35922,2019,True,True,https://www.airbnb.fr/rooms/avignon_000777,detailed_ratings,2024-08-13,26,59,25,7,298
avignon_000778,Avignon,Charmant chambre à Avignon,44.003551,4.801359,69,4.46,9,4.5,4.62,4.49,4.37,4.52,4.6,4.36,100,quelques heures,96,Chambre partagée,2,2,1.9,4,Host_33493,2013,False,True,https://www.airbnb.fr/rooms/avignon_000778,detailed_ratings,2023-02-07,6,41,67,5,35
avignon_000779,Avignon,Lumineux duplex à Avignon,43.940593,4.876726,135,4.58,119,4.6,4.64,4.81,4.57,4.91,4.6,4.36,93,moins de 12 heures,81,Logement entier,3,4,2.2,2,Host_5078,2016,False,True,https://www.airbnb.fr/rooms/avignon_000779,detailed_ratings,2024-09-06,28,25,39,6,57
avignon_000780,Avignon,Loft entier au cœur de Avignon,43.986849,4.8107,53,4.46,52,4.5,4.57,4.4,4.19,4.57,4.41,4.43,93,moins de 12 heures,82,Logement entier,3,5,1.5,2,Host_64431,2012,False,False,https://www.airbnb.fr/rooms/avignon_000780,detailed_ratings,2023-12-01,20,43,62,3,148
avignon_000781,Avignon,Hébergement chez l'habitant - Avignon proche commerces,44.046119,4.879188,157,4.71,149,4.7,4.8,4.88,4.82,4.77,4.95,4.47,90,moins de 12 heures,99,Chambre privée,4,3,1.8,7,Host_2512,2018,False,False,https://www.airbnb.fr/rooms/avignon_000781,detailed_ratings,2022-02-14,15,11,19,6,35
avignon_000782,Avignon,Charmant chambre à Avignon,43.892024,4.884261,131,4.66,8,4.7,4.67,4.87,4.78,4.92,4.65,4.47,100,quelques heures,92,Chambre privée,2,2,1.9,3,Host_80038,2023,True,True,https://www.airbnb.fr/rooms/avignon_000782,detailed_ratings,2023-05-05,9,1,66,4,307
avignon_000783,Avignon,Hébergement entier - Avignon zone calme,43.954285,4.767753,92,4.61,201,4.6,4.74,4.82,4.56,4.8,4.64,4.45,91,moins d une heure,94,Logement entier,2,3,2.6,5,Host_39334,2015,False,True,https://www.airbnb.fr/rooms/avignon_000783,detailed_ratings,2024-09-16,7,60,90,2,273
avignon_000784,Avignon,Authentique studio à Avignon,43.865284,4.860371,75,4.66,215,4.7,4.82,4.93,4.64,4.82,4.75,4.57,94,quelques heures,85,Logement entier,4,3,1.9,4,Host_60067,2016,False,True,https://www.airbnb.fr/rooms/avignon_000784,detailed_ratings,2022-07-12,29,52,79,6,121
avignon_000785,Avignon,Duplex entier au cœur de Avignon,43.998544,4.774296,61,4.74,88,4.7,4.86,4.81,4.55,4.84,4.73,4.69,98,moins de 12 heures,85,Logement entier,5,1,1.7,8,Host_31113,2018,False,True,https://www.airbnb.fr/rooms/avignon_000785,detailed_ratings,2024-05-19,15,21,21,4,75
avignon_000786,Avignon,Hébergement entier - Avignon proche commerces,43.885632,4.797201,116,4.59,67,4.6,4.78,4.72,4.61,4.82,4.74,4.56,100,moins d une heure,92,Logement entier,5,4,2.6,6,Host_61624,2022,False,True,https://www.airbnb.fr/rooms/avignon_000786,detailed_ratings,2023-09-22,11,15,1,6,349
avignon_000787,Avignon,Pied-à-terre entier au cœur de Avignon,44.036688,4.739649,103,4.38,236,4.4,4.4,4.31,4.39,4.63,4.47,4.39,100,moins de 12 heures,88,Logement entier,4,1,1.9,2,Host_5808,2015,False,True,https://www.airbnb.fr/rooms/avignon_000787,detailed_ratings,2023-04-27,30,49,89,1,52
